id,handle,title,old_len,new_len,old_desc,new_desc
9269924757754,afternoon-treat-iphone-11-pro-case,Afternoon Treat - Cherry iPhone 11 Pro Case,160,139,Shop Afternoon Treat - Cherry iPhone 11 Pro Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone 11 Pro Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269924790522,afternoon-treat-ipad-pro-13-8th-7th-gen-case,Afternoon Treat - Cherry iPad Pro 13 (8th/7th Gen) Case,160,151,Shop Afternoon Treat - Cherry iPad Pro 13 (8th/7th Gen) Case in the Home & Kitchen category. Quality,"Shop Afternoon Treat - Cherry iPad Pro 13 (8th/7th Gen) Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269924823290,afternoon-treat-iphone-11-pro-max-case,Afternoon Treat - Cherry iPhone 11 Pro Max Case,160,143,Shop Afternoon Treat - Cherry iPhone 11 Pro Max Case in the Home & Kitchen category. Quality constru,"Shop Afternoon Treat - Cherry iPhone 11 Pro Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269924856058,afternoon-treat-iphone-11-case,Afternoon Treat - Cherry iPhone 11 Case,160,135,"Shop Afternoon Treat - Cherry iPhone 11 Case in the Home & Kitchen category. Quality construction, r","Shop Afternoon Treat - Cherry iPhone 11 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925118202,afternoon-treat-iphone-12-mini-case,Afternoon Treat - Cherry iPhone 12 Mini Case,160,140,Shop Afternoon Treat - Cherry iPhone 12 Mini Case in the Home & Kitchen category. Quality constructi,"Shop Afternoon Treat - Cherry iPhone 12 Mini Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925150970,afternoon-treat-iphone-12-pro-max-case,Afternoon Treat - Cherry iPhone 12 Pro Max Case,160,143,Shop Afternoon Treat - Cherry iPhone 12 Pro Max Case in the Home & Kitchen category. Quality constru,"Shop Afternoon Treat - Cherry iPhone 12 Pro Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925183738,afternoon-treat-iphone-12-case,Afternoon Treat - Cherry iPhone 12 Case,160,135,"Shop Afternoon Treat - Cherry iPhone 12 Case in the Home & Kitchen category. Quality construction, r","Shop Afternoon Treat - Cherry iPhone 12 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925216506,afternoon-treat-iphone-13-case,Afternoon Treat - Cherry iPhone 13 Case,160,135,"Shop Afternoon Treat - Cherry iPhone 13 Case in the Home & Kitchen category. Quality construction, r","Shop Afternoon Treat - Cherry iPhone 13 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925249274,afternoon-treat-iphone-12-pro-case,Afternoon Treat - Cherry iPhone 12 Pro Case,160,139,Shop Afternoon Treat - Cherry iPhone 12 Pro Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone 12 Pro Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925511418,afternoon-treat-iphone-13-mini-case,Afternoon Treat - Cherry iPhone 13 Mini Case,160,140,Shop Afternoon Treat - Cherry iPhone 13 Mini Case in the Home & Kitchen category. Quality constructi,"Shop Afternoon Treat - Cherry iPhone 13 Mini Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925576954,afternoon-treat-iphone-14-plus-case,Afternoon Treat - Cherry iPhone 14 Plus Case,160,140,Shop Afternoon Treat - Cherry iPhone 14 Plus Case in the Home & Kitchen category. Quality constructi,"Shop Afternoon Treat - Cherry iPhone 14 Plus Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925609722,afternoon-treat-iphone-13-pro-max-case,Afternoon Treat - Cherry iPhone 13 Pro Max Case,160,143,Shop Afternoon Treat - Cherry iPhone 13 Pro Max Case in the Home & Kitchen category. Quality constru,"Shop Afternoon Treat - Cherry iPhone 13 Pro Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925642490,afternoon-treat-iphone-13-pro-case,Afternoon Treat - Cherry iPhone 13 Pro Case,160,139,Shop Afternoon Treat - Cherry iPhone 13 Pro Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone 13 Pro Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925675258,afternoon-treat-iphone-14-case,Afternoon Treat - Cherry iPhone 14 Case,160,135,"Shop Afternoon Treat - Cherry iPhone 14 Case in the Home & Kitchen category. Quality construction, r","Shop Afternoon Treat - Cherry iPhone 14 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269925970170,afternoon-treat-iphone-14-pro-case,Afternoon Treat - Cherry iPhone 14 Pro Case,160,139,Shop Afternoon Treat - Cherry iPhone 14 Pro Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone 14 Pro Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926002938,afternoon-treat-iphone-15-case,Afternoon Treat - Cherry iPhone 15 Case,160,135,"Shop Afternoon Treat - Cherry iPhone 15 Case in the Home & Kitchen category. Quality construction, r","Shop Afternoon Treat - Cherry iPhone 15 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926035706,afternoon-treat-iphone-15-plus-case,Afternoon Treat - Cherry iPhone 15 Plus Case,160,140,Shop Afternoon Treat - Cherry iPhone 15 Plus Case in the Home & Kitchen category. Quality constructi,"Shop Afternoon Treat - Cherry iPhone 15 Plus Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926068474,afternoon-treat-iphone-15-pro-case,Afternoon Treat - Cherry iPhone 15 Pro Case,160,139,Shop Afternoon Treat - Cherry iPhone 15 Pro Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone 15 Pro Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926101242,afternoon-treat-iphone-14-pro-max-case,Afternoon Treat - Cherry iPhone 14 Pro Max Case,160,143,Shop Afternoon Treat - Cherry iPhone 14 Pro Max Case in the Home & Kitchen category. Quality constru,"Shop Afternoon Treat - Cherry iPhone 14 Pro Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926396154,afternoon-treat-iphone-16-plus-case,Afternoon Treat - Cherry iPhone 16 Plus Case,160,140,Shop Afternoon Treat - Cherry iPhone 16 Plus Case in the Home & Kitchen category. Quality constructi,"Shop Afternoon Treat - Cherry iPhone 16 Plus Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926428922,afternoon-treat-iphone-15-pro-max-case,Afternoon Treat - Cherry iPhone 15 Pro Max Case,160,143,Shop Afternoon Treat - Cherry iPhone 15 Pro Max Case in the Home & Kitchen category. Quality constru,"Shop Afternoon Treat - Cherry iPhone 15 Pro Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926461690,afternoon-treat-iphone-16-pro-max-case,Afternoon Treat - Cherry iPhone 16 Pro Max Case,160,143,Shop Afternoon Treat - Cherry iPhone 16 Pro Max Case in the Home & Kitchen category. Quality constru,"Shop Afternoon Treat - Cherry iPhone 16 Pro Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926494458,afternoon-treat-iphone-16-pro-case,Afternoon Treat - Cherry iPhone 16 Pro Case,160,139,Shop Afternoon Treat - Cherry iPhone 16 Pro Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone 16 Pro Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926527226,afternoon-treat-iphone-16-case,Afternoon Treat - Cherry iPhone 16 Case,160,135,"Shop Afternoon Treat - Cherry iPhone 16 Case in the Home & Kitchen category. Quality construction, r","Shop Afternoon Treat - Cherry iPhone 16 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926723834,afternoon-treat-iphone-17e-case,Afternoon Treat - Cherry iPhone 17e Case,160,136,"Shop Afternoon Treat - Cherry iPhone 17e Case in the Home & Kitchen category. Quality construction, ","Shop Afternoon Treat - Cherry iPhone 17e Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926756602,afternoon-treat-iphone-16e-case,Afternoon Treat - Cherry iPhone 16e Case,160,136,"Shop Afternoon Treat - Cherry iPhone 16e Case in the Home & Kitchen category. Quality construction, ","Shop Afternoon Treat - Cherry iPhone 16e Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926789370,afternoon-treat-iphone-17-pro-max-case,Afternoon Treat - Cherry iPhone 17 Pro Max Case,160,143,Shop Afternoon Treat - Cherry iPhone 17 Pro Max Case in the Home & Kitchen category. Quality constru,"Shop Afternoon Treat - Cherry iPhone 17 Pro Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926822138,afternoon-treat-iphone-17-pro-case,Afternoon Treat - Cherry iPhone 17 Pro Case,160,139,Shop Afternoon Treat - Cherry iPhone 17 Pro Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone 17 Pro Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269926854906,afternoon-treat-iphone-17-case,Afternoon Treat - Cherry iPhone 17 Case,160,135,"Shop Afternoon Treat - Cherry iPhone 17 Case in the Home & Kitchen category. Quality construction, r","Shop Afternoon Treat - Cherry iPhone 17 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927051514,afternoon-treat-iphone-7-iphone-8-case,Afternoon Treat - Cherry iPhone 7 / iPhone 8 Case,160,145,Shop Afternoon Treat - Cherry iPhone 7 / iPhone 8 Case in the Home & Kitchen category. Quality const,"Shop Afternoon Treat - Cherry iPhone 7 / iPhone 8 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927084282,afternoon-treat-iphone-6-6s-case,Afternoon Treat - Cherry iPhone 6 / 6S Case,160,139,Shop Afternoon Treat - Cherry iPhone 6 / 6S Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone 6 / 6S Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927117050,afternoon-treat-iphone-7-plus-8-plus-case,Afternoon Treat - Cherry iPhone 7 Plus / 8 Plus Case,160,148,Shop Afternoon Treat - Cherry iPhone 7 Plus / 8 Plus Case in the Home & Kitchen category. Quality co,"Shop Afternoon Treat - Cherry iPhone 7 Plus / 8 Plus Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927149818,afternoon-treat-iphone-air-case,Afternoon Treat - Cherry iPhone Air Case,160,136,"Shop Afternoon Treat - Cherry iPhone Air Case in the Home & Kitchen category. Quality construction, ","Shop Afternoon Treat - Cherry iPhone Air Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927182586,afternoon-treat-iphone-se-2020-case,Afternoon Treat - Cherry iPhone SE (2020) Case,160,142,Shop Afternoon Treat - Cherry iPhone SE (2020) Case in the Home & Kitchen category. Quality construc,"Shop Afternoon Treat - Cherry iPhone SE (2020) Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927379194,afternoon-treat-iphone-x-xs-case,Afternoon Treat - Cherry iPhone X / XS Case,160,139,Shop Afternoon Treat - Cherry iPhone X / XS Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone X / XS Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927411962,afternoon-treat-kindle-paperwhite-11th-gen-case,Afternoon Treat - Cherry Kindle Paperwhite (11th Gen) Case,160,146,Shop Afternoon Treat - Cherry Kindle Paperwhite (11th Gen) Case in the Office category. Quality cons,"Shop Afternoon Treat - Cherry Kindle Paperwhite (11th Gen) Case in the Office category. Quality construction, reliable performance, fast shipping."
9269927444730,afternoon-treat-iphone-xr-case,Afternoon Treat - Cherry iPhone XR Case,160,135,"Shop Afternoon Treat - Cherry iPhone XR Case in the Home & Kitchen category. Quality construction, r","Shop Afternoon Treat - Cherry iPhone XR Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927477498,afternoon-treat-iphone-xs-max-case,Afternoon Treat - Cherry iPhone XS Max Case,160,139,Shop Afternoon Treat - Cherry iPhone XS Max Case in the Home & Kitchen category. Quality constructio,"Shop Afternoon Treat - Cherry iPhone XS Max Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927510266,afternoon-treat-iphone-se-2022-case,Afternoon Treat - Cherry iPhone SE (2022) Case,160,142,Shop Afternoon Treat - Cherry iPhone SE (2022) Case in the Home & Kitchen category. Quality construc,"Shop Afternoon Treat - Cherry iPhone SE (2022) Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927706874,afternoon-treat-magnetic-ring-holder,Afternoon Treat - Cherry Magnetic Ring Holder,160,134,"Shop Afternoon Treat - Cherry Magnetic Ring Holder in the Jewelry category. Quality construction, re","Shop Afternoon Treat - Cherry Magnetic Ring Holder in the Jewelry category. Quality construction, reliable performance, fast shipping."
9269927739642,afternoon-treat-kindle-paperwhite-12th-gen-case,Afternoon Treat - Cherry Kindle Paperwhite (12th Gen) Case,160,146,Shop Afternoon Treat - Cherry Kindle Paperwhite (12th Gen) Case in the Office category. Quality cons,"Shop Afternoon Treat - Cherry Kindle Paperwhite (12th Gen) Case in the Office category. Quality construction, reliable performance, fast shipping."
9269927772410,afternoon-treat-laptop-sleeve,Afternoon Treat - Cherry Laptop Sleeve,160,131,"Shop Afternoon Treat - Cherry Laptop Sleeve in the Electronics category. Quality construction, relia","Shop Afternoon Treat - Cherry Laptop Sleeve in the Electronics category. Quality construction, reliable performance, fast shipping."
9269927805178,afternoon-treat-motorola-moto-g-power-2021-case,Afternoon Treat - Cherry Motorola Moto G Power 2021 Case,160,152,Shop Afternoon Treat - Cherry Motorola Moto G Power 2021 Case in the Home & Kitchen category. Qualit,"Shop Afternoon Treat - Cherry Motorola Moto G Power 2021 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269927837946,afternoon-treat-magnetic-power-bank,Afternoon Treat - Cherry Magnetic Power Bank,160,137,"Shop Afternoon Treat - Cherry Magnetic Power Bank in the Electronics category. Quality construction,","Shop Afternoon Treat - Cherry Magnetic Power Bank in the Electronics category. Quality construction, reliable performance, fast shipping."
9269928034554,afternoon-treat-oneplus-11-case,Afternoon Treat - Cherry OnePlus 11 Case,160,136,"Shop Afternoon Treat - Cherry OnePlus 11 Case in the Home & Kitchen category. Quality construction, ","Shop Afternoon Treat - Cherry OnePlus 11 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269928067322,afternoon-treat-oneplus-13-case,Afternoon Treat - Cherry OnePlus 13 Case,160,136,"Shop Afternoon Treat - Cherry OnePlus 13 Case in the Home & Kitchen category. Quality construction, ","Shop Afternoon Treat - Cherry OnePlus 13 Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9269928100090,afternoon-treat-notebook,Afternoon Treat - Cherry Notebook,160,121,"Shop Afternoon Treat - Cherry Notebook in the Office category. Quality construction, reliable perfor","Shop Afternoon Treat - Cherry Notebook in the Office category. Quality construction, reliable performance, fast shipping."
9269928132858,afternoon-treat-oneplus-10-pro-5g-case,Afternoon Treat - Cherry OnePlus 10 Pro 5G Case,160,143,Shop Afternoon Treat - Cherry OnePlus 10 Pro 5G Case in the Home & Kitchen category. Quality constru,"Shop Afternoon Treat - Cherry OnePlus 10 Pro 5G Case in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
